recipe_id,ingredient_number,ingredient_name,quantity,category
RCP01124,2,Garlic,6 cloves,Vegetables
RCP01124,3,Salt,to taste,Others
RCP01124,4,Chickpeas,286g,Proteins
RCP01124,5,Semolina,426 g,Grains
RCP01124,6,All-Purpose Flour,249 g,Grains
RCP01124,7,Lemon Juice,3 tbsp,Liquids
RCP01124,8,Garam Masala,1 tsp,Spices
RCP01125,1,Onion,2 medium,Vegetables
RCP01125,2,Garlic,5 cloves,Vegetables
RCP01125,3,Salt,to taste,Others
RCP01125,4,Beef,711g,Proteins
RCP01125,5,Yogurt,209 ml,Dairy
RCP01125,6,Wheat Flour,413 g,Grains
RCP01125,7,Green Chili,2 medium,Vegetables
RCP01125,8,Almonds,1 tbsp,Others
RCP01125,9,Sesame Seeds,3 tbsp,Others
RCP01125,10,All-Purpose Flour,264 g,Grains
RCP01125,11,Yogurt,230 ml,Dairy
RCP01125,12,Mint Leaves,1 tbsp,Aromatics
RCP01125,13,Raisins,1 tbsp,Others
RCP01126,1,Onion,3 medium,Vegetables
RCP01126,2,Garlic,4 cloves,Vegetables
RCP01126,3,Salt,to taste,Others
RCP01126,4,Beef,946g,Proteins
RCP01126,5,Paneer,123 ml,Dairy
RCP01126,6,Tomato,2 medium,Vegetables
RCP01126,7,Ginger,2 medium,Vegetables
RCP01126,8,Black Pepper,2 tsp,Spices
RCP01126,9,Carrot,2 medium,Vegetables
RCP01126,10,Salt,4 tbsp,Others
RCP01127,1,Onion,2 medium,Vegetables
RCP01127,2,Garlic,9 cloves,Vegetables
RCP01127,3,Salt,to taste,Others
RCP01127,4,Lentils (Dal),232g,Proteins
RCP01127,5,Semolina,475 g,Grains
RCP01127,6,Coconut Milk,4 tbsp,Liquids
RCP01127,7,Mint Leaves,3 tbsp,Aromatics
RCP01127,8,Lemon Juice,2 tbsp,Liquids
RCP01127,9,Cinnamon,1 tsp,Spices
RCP01127,10,Coconut Milk,1 tbsp,Liquids
RCP01127,11,Fenugreek Leaves,2 tbsp,Aromatics
RCP01127,12,Fenugreek Leaves,4 tbsp,Aromatics
RCP01127,13,Water,4 tbsp,Liquids
RCP01127,14,Beef,3 tbsp,Proteins
RCP01127,15,Almonds,3 tbsp,Others
RCP01127,16,Chickpea Flour,375 g,Grains
RCP01127,17,Fish,2 tbsp,Proteins
RCP01127,18,Mint Leaves,2 tbsp,Aromatics
RCP01127,19,Semolina,388 g,Grains
RCP01128,1,Onion,1 medium,Vegetables
RCP01128,2,Garlic,9 cloves,Vegetables
RCP01128,3,Salt,to taste,Others
RCP01128,4,Chicken,762g,Proteins
RCP01128,5,Mint Leaves,2 tbsp,Aromatics
RCP01128,6,Mustard Seeds,4 tbsp,Others
RCP01128,7,Garlic,2 medium,Vegetables
RCP01128,8,Carrot,2 medium,Vegetables
RCP01128,9,Spinach,1 medium,Vegetables
RCP01128,10,Wheat Flour,235 g,Grains
RCP01128,11,All-Purpose Flour,385 g,Grains
RCP01128,12,Cloves,2 tsp,Spices
RCP01128,13,Shrimp,2 tbsp,Proteins
RCP01128,14,Cinnamon,2 tsp,Spices
RCP01128,15,Oil,4 tbsp,Liquids
RCP01128,16,Bell Pepper,1 medium,Vegetables
RCP01129,1,Onion,3 medium,Vegetables
RCP01129,2,Garlic,8 cloves,Vegetables
RCP01129,3,Salt,to taste,Others
RCP01129,4,Paneer,767g,Proteins
RCP01129,5,Lentils (Dal),4 tbsp,Proteins
RCP01129,6,Red Chili Powder,2 tsp,Spices
RCP01129,7,Sugar,4 tbsp,Others
RCP01130,1,Onion,2 medium,Vegetables
RCP01130,2,Garlic,3 cloves,Vegetables
RCP01130,3,Salt,to taste,Others
RCP01130,4,Chickpeas,212g,Proteins
RCP01130,5,Paneer,495 ml,Dairy
RCP01130,6,Cashews,4 tbsp,Others
RCP01130,7,Yogurt,439 ml,Dairy
RCP01130,8,Fenugreek Leaves,2 tbsp,Aromatics
RCP01130,9,Mint Leaves,4 tbsp,Aromatics
RCP01130,10,Fenugreek Leaves,4 tbsp,Aromatics
RCP01130,11,Chickpea Flour,338 g,Grains
RCP01130,12,Mint Leaves,1 tbsp,Aromatics
RCP01130,13,Chickpeas,3 tbsp,Proteins
RCP01130,14,Coconut Milk,1 tbsp,Liquids
RCP01131,1,Onion,2 medium,Vegetables
RCP01131,2,Garlic,7 cloves,Vegetables
RCP01131,3,Salt,to taste,Others
RCP01131,4,Eggs,390g,Proteins
RCP01131,5,Coriander,2 tsp,Spices
RCP01131,6,Milk,458 ml,Dairy
RCP01131,7,Milk,193 ml,Dairy
RCP01131,8,Wheat Flour,281 g,Grains
RCP01131,9,Cauliflower,1 medium,Vegetables
RCP01132,1,Onion,1 medium,Vegetables
RCP01132,2,Garlic,8 cloves,Vegetables
RCP01132,3,Salt,to taste,Others
RCP01132,4,Fish,353g,Proteins
RCP01132,5,Fresh Coriander,4 tbsp,Aromatics
RCP01132,6,Wheat Flour,255 g,Grains
RCP01132,7,Lemon Juice,4 tbsp,Liquids
RCP01132,8,Basmati Rice,390 g,Grains
RCP01132,9,Onion,2 medium,Vegetables
RCP01132,10,Wheat Flour,240 g,Grains
RCP01132,11,Water,2 tbsp,Liquids
RCP01132,12,Paneer,316 ml,Dairy
RCP01132,13,Butter,152 ml,Dairy
RCP01133,1,Onion,3 medium,Vegetables
RCP01133,2,Garlic,8 cloves,Vegetables
RCP01133,3,Salt,to taste,Others
RCP01133,4,Chicken,309g,Proteins
RCP01133,5,Fenugreek Leaves,2 tbsp,Aromatics
RCP01133,6,Garlic,2 medium,Vegetables
RCP01133,7,Sugar,1 tbsp,Others
RCP01133,8,Garam Masala,1 tsp,Spices
RCP01133,9,Red Chili Powder,2 tsp,Spices
RCP01133,10,Cashews,4 tbsp,Others
RCP01133,11,Spinach,2 medium,Vegetables
RCP01133,12,Cream,498 ml,Dairy
RCP01133,13,Lentils (Dal),4 tbsp,Proteins
RCP01133,14,Chickpea Flour,420 g,Grains
RCP01133,15,Salt,1 tbsp,Others
RCP01133,16,Chickpea Flour,492 g,Grains
RCP01133,17,Paneer,490 ml,Dairy
RCP01133,18,Salt,2 tbsp,Others
RCP01133,19,Yogurt,388 ml,Dairy
RCP01134,1,Onion,1 medium,Vegetables
RCP01134,2,Garlic,4 cloves,Vegetables
RCP01134,3,Salt,to taste,Others
RCP01134,4,Eggs,358g,Proteins
RCP01134,5,Wheat Flour,297 g,Grains
RCP01134,6,Coconut Milk,4 tbsp,Liquids
RCP01134,7,Fenugreek Leaves,3 tbsp,Aromatics
RCP01134,8,Chickpea Flour,279 g,Grains
RCP01134,9,Basmati Rice,304 g,Grains
RCP01135,1,Onion,2 medium,Vegetables
RCP01135,2,Garlic,8 cloves,Vegetables
RCP01135,3,Salt,to taste,Others
RCP01135,4,Chicken,303g,Proteins
RCP01135,5,Almonds,1 tbsp,Others
RCP01135,6,Raisins,2 tbsp,Others
RCP01135,7,All-Purpose Flour,390 g,Grains
RCP01136,1,Onion,2 medium,Vegetables
RCP01136,2,Garlic,4 cloves,Vegetables
RCP01136,3,Salt,to taste,Others
RCP01136,4,Fish,824g,Proteins
RCP01136,5,Cloves,2 tsp,Spices
RCP01136,6,Cinnamon,2 tsp,Spices
RCP01136,7,Shrimp,1 tbsp,Proteins
RCP01136,8,Milk,140 ml,Dairy
RCP01136,9,Ginger,2 medium,Vegetables
RCP01136,10,Paneer,3 tbsp,Proteins
RCP01137,1,Onion,2 medium,Vegetables
RCP01137,2,Garlic,4 cloves,Vegetables
RCP01137,3,Salt,to taste,Others
RCP01137,4,Eggs,386g,Proteins
RCP01137,5,Paneer,192 ml,Dairy
RCP01137,6,Bell Pepper,2 medium,Vegetables
RCP01137,7,Butter,254 ml,Dairy
RCP01138,1,Onion,2 medium,Vegetables
RCP01138,2,Garlic,9 cloves,Vegetables
RCP01138,3,Salt,to taste,Others
RCP01138,4,Chickpeas,319g,Proteins
RCP01138,5,Semolina,420 g,Grains
RCP01138,6,Butter,452 ml,Dairy
RCP01138,7,Red Chili Powder,1 tsp,Spices
RCP01138,8,Cardamom,1 tsp,Spices
RCP01139,1,Onion,3 medium,Vegetables
RCP01139,2,Garlic,3 cloves,Vegetables
RCP01139,3,Salt,to taste,Others
RCP01139,4,Chicken,526g,Proteins
RCP01139,5,Almonds,1 tbsp,Others
RCP01139,6,Fenugreek Leaves,4 tbsp,Aromatics
RCP01139,7,Fresh Coriander,3 tbsp,Aromatics
RCP01139,8,Semolina,336 g,Grains
RCP01139,9,Chicken,2 tbsp,Proteins
RCP01139,10,Fish,4 tbsp,Proteins
RCP01139,11,Water,3 tbsp,Liquids
RCP01140,1,Onion,1 medium,Vegetables
RCP01140,2,Garlic,5 cloves,Vegetables
RCP01140,3,Salt,to taste,Others
RCP01140,4,Beef,551g,Proteins
RCP01140,5,Sesame Seeds,2 tbsp,Others
RCP01140,6,Mint Leaves,4 tbsp,Aromatics
RCP01140,7,Cloves,2 tsp,Spices
RCP01140,8,Fenugreek Leaves,4 tbsp,Aromatics
RCP01140,9,Ginger,1 medium,Vegetables
RCP01140,10,Almonds,1 tbsp,Others
RCP01140,11,Fresh Coriander,3 tbsp,Aromatics
RCP01140,12,Chickpea Flour,427 g,Grains
RCP01140,13,Carrot,1 medium,Vegetables
RCP01140,14,Cinnamon,1 tsp,Spices
RCP01140,15,Curry Leaves,2 tbsp,Aromatics
RCP01140,16,Mustard Seeds,2 tbsp,Others
RCP01140,17,Lentils (Dal),2 tbsp,Proteins
RCP01140,18,Garlic,1 medium,Vegetables
RCP01140,19,Paneer,408 ml,Dairy
RCP01141,1,Onion,3 medium,Vegetables
RCP01141,2,Garlic,6 cloves,Vegetables
RCP01141,3,Salt,to taste,Others
RCP01141,4,Beef,498g,Proteins
RCP01141,5,Cinnamon,1 tsp,Spices
RCP01141,6,Mustard Seeds,2 tbsp,Others
RCP01141,7,Lentils (Dal),4 tbsp,Proteins
RCP01141,8,Garam Masala,2 tsp,Spices
RCP01142,1,Onion,2 medium,Vegetables
RCP01142,2,Garlic,5 cloves,Vegetables
RCP01142,3,Salt,to taste,Others
RCP01142,4,Lentils (Dal),470g,Proteins
RCP01142,5,Basmati Rice,496 g,Grains
RCP01142,6,All-Purpose Flour,231 g,Grains
RCP01142,7,Butter,236 ml,Dairy
RCP01143,1,Onion,2 medium,Vegetables
RCP01143,2,Garlic,5 cloves,Vegetables
RCP01143,3,Salt,to taste,Others
RCP01143,4,Chicken,596g,Proteins
RCP01143,5,Onion,2 medium,Vegetables
RCP01143,6,Wheat Flour,492 g,Grains
RCP01144,1,Onion,3 medium,Vegetables
RCP01144,2,Garlic,6 cloves,Vegetables
RCP01144,3,Salt,to taste,Others
RCP01144,4,Eggs,435g,Proteins
RCP01144,5,Fish,4 tbsp,Proteins
RCP01144,6,Spinach,1 medium,Vegetables
RCP01144,7,Onion,2 medium,Vegetables
RCP01144,8,Almonds,1 tbsp,Others
RCP01144,9,Ghee,315 ml,Dairy
RCP01144,10,Tomato,1 medium,Vegetables
RCP01144,11,Carrot,1 medium,Vegetables
RCP01144,12,Potato,1 medium,Vegetables
RCP01144,13,Wheat Flour,393 g,Grains
RCP01144,14,Chickpeas,4 tbsp,Proteins
RCP01144,15,Tomato,1 medium,Vegetables
RCP01144,16,Potato,1 medium,Vegetables
RCP01144,17,Curry Leaves,4 tbsp,Aromatics
RCP01145,1,Onion,2 medium,Vegetables
RCP01145,2,Garlic,8 cloves,Vegetables
RCP01145,3,Salt,to taste,Others
RCP01145,4,Chickpeas,461g,Proteins
RCP01145,5,Chickpea Flour,272 g,Grains
RCP01145,6,Sesame Seeds,1 tbsp,Others
RCP01145,7,Vinegar,4 tbsp,Liquids
RCP01145,8,Semolina,445 g,Grains
RCP01145,9,Chickpea Flour,297 g,Grains
RCP01145,10,Sesame Seeds,1 tbsp,Others
RCP01145,11,Lentils (Dal),2 tbsp,Proteins
RCP01145,12,Raisins,1 tbsp,Others
RCP01145,13,Vinegar,2 tbsp,Liquids
RCP01145,14,Cauliflower,1 medium,Vegetables
RCP01145,15,Fresh Coriander,4 tbsp,Aromatics
RCP01145,16,Green Chili,2 medium,Vegetables
RCP01146,1,Onion,1 medium,Vegetables
RCP01146,2,Garlic,7 cloves,Vegetables
RCP01146,3,Salt,to taste,Others
RCP01146,4,Chicken,824g,Proteins
RCP01146,5,Tomato,2 medium,Vegetables
RCP01146,6,Mutton,1 tbsp,Proteins
RCP01147,1,Onion,2 medium,Vegetables
RCP01147,2,Garlic,3 cloves,Vegetables
RCP01147,3,Salt,to taste,Others
RCP01147,4,Fish,786g,Proteins
RCP01147,5,Tomato,1 medium,Vegetables
RCP01147,6,Tamarind Paste,2 tbsp,Liquids
RCP01147,7,Eggs,2 tbsp,Proteins
RCP01147,8,Ginger,1 medium,Vegetables
RCP01147,9,Black Pepper,2 tsp,Spices
RCP01147,10,Salt,2 tbsp,Others
RCP01147,11,Raisins,4 tbsp,Others
RCP01148,1,Onion,2 medium,Vegetables
RCP01148,2,Garlic,6 cloves,Vegetables
RCP01148,3,Salt,to taste,Others
RCP01148,4,Chickpeas,392g,Proteins
RCP01148,5,Mint Leaves,1 tbsp,Aromatics
RCP01148,6,Oil,3 tbsp,Liquids
RCP01149,1,Onion,3 medium,Vegetables
RCP01149,2,Garlic,5 cloves,Vegetables
RCP01149,3,Salt,to taste,Others
RCP01149,4,Chickpeas,345g,Proteins
RCP01149,5,Beef,3 tbsp,Proteins
RCP01149,6,All-Purpose Flour,410 g,Grains
RCP01149,7,Fish,4 tbsp,Proteins
RCP01149,8,Paneer,268 ml,Dairy
RCP01149,9,Curry Leaves,4 tbsp,Aromatics
RCP01149,10,Fenugreek Leaves,1 tbsp,Aromatics
RCP01149,11,Semolina,271 g,Grains
RCP01149,12,Butter,129 ml,Dairy
RCP01149,13,Cardamom,1 tsp,Spices
RCP01149,14,Black Pepper,1 tsp,Spices
RCP01149,15,Potato,1 medium,Vegetables
RCP01149,16,Spinach,2 medium,Vegetables
RCP01150,1,Onion,1 medium,Vegetables
RCP01150,2,Garlic,6 cloves,Vegetables
RCP01150,3,Salt,to taste,Others
RCP01150,4,Lentils (Dal),214g,Proteins
RCP01150,5,Paneer,347 ml,Dairy
RCP01150,6,Tamarind Paste,4 tbsp,Liquids
RCP01150,7,Coconut Milk,4 tbsp,Liquids
RCP01150,8,Milk,335 ml,Dairy
RCP01150,9,Fenugreek Leaves,4 tbsp,Aromatics
RCP01150,10,Cashews,4 tbsp,Others
RCP01150,11,Wheat Flour,493 g,Grains
RCP01150,12,Cashews,3 tbsp,Others
RCP01150,13,Chickpea Flour,402 g,Grains
RCP01150,14,Cream,460 ml,Dairy
RCP01150,15,Mint Leaves,3 tbsp,Aromatics
RCP01151,1,Onion,3 medium,Vegetables
RCP01151,2,Garlic,8 cloves,Vegetables
RCP01151,3,Salt,to taste,Others
RCP01151,4,Fish,423g,Proteins
RCP01151,5,Vinegar,3 tbsp,Liquids
RCP01151,6,Oil,1 tbsp,Liquids
RCP01152,1,Onion,1 medium,Vegetables
RCP01152,2,Garlic,7 cloves,Vegetables
RCP01152,3,Salt,to taste,Others
RCP01152,4,Lentils (Dal),284g,Proteins
RCP01152,5,Fenugreek Leaves,1 tbsp,Aromatics
RCP01152,6,Ghee,196 ml,Dairy
RCP01152,7,Cloves,1 tsp,Spices
RCP01152,8,Semolina,200 g,Grains
RCP01152,9,Fish,1 tbsp,Proteins
RCP01152,10,Wheat Flour,335 g,Grains
RCP01152,11,Semolina,497 g,Grains
RCP01152,12,Cauliflower,2 medium,Vegetables
RCP01152,13,Curry Leaves,4 tbsp,Aromatics
RCP01152,14,Lentils (Dal),1 tbsp,Proteins
RCP01152,15,Lemon Juice,2 tbsp,Liquids
RCP01152,16,Chickpea Flour,470 g,Grains
RCP01152,17,Shrimp,3 tbsp,Proteins
RCP01152,18,Green Chili,1 medium,Vegetables
RCP01153,1,Onion,1 medium,Vegetables
RCP01153,2,Garlic,6 cloves,Vegetables
RCP01153,3,Salt,to taste,Others
RCP01153,4,Chicken,805g,Proteins
RCP01153,5,Coriander,2 tsp,Spices
RCP01153,6,Beef,3 tbsp,Proteins
RCP01153,7,Beef,3 tbsp,Proteins
RCP01153,8,Tamarind Paste,4 tbsp,Liquids
RCP01153,9,Mint Leaves,3 tbsp,Aromatics
RCP01153,10,Basmati Rice,210 g,Grains
RCP01153,11,Eggs,2 tbsp,Proteins
RCP01153,12,Salt,4 tbsp,Others
RCP01154,1,Onion,1 medium,Vegetables
RCP01154,2,Garlic,3 cloves,Vegetables
RCP01154,3,Salt,to taste,Others
RCP01154,4,Eggs,392g,Proteins
RCP01154,5,Fresh Coriander,1 tbsp,Aromatics
RCP01154,6,Cashews,1 tbsp,Others
RCP01154,7,Tofu,1 tbsp,Proteins
RCP01154,8,Bay Leaf,2 tsp,Spices
RCP01154,9,Vinegar,2 tbsp,Liquids
RCP01155,1,Onion,3 medium,Vegetables
RCP01155,2,Garlic,6 cloves,Vegetables
RCP01155,3,Salt,to taste,Others
RCP01155,4,Shrimp,439g,Proteins
RCP01155,5,Ghee,297 ml,Dairy
RCP01155,6,Oil,4 tbsp,Liquids
RCP01155,7,Onion,2 medium,Vegetables
RCP01155,8,Wheat Flour,403 g,Grains
RCP01155,9,Cashews,1 tbsp,Others
RCP01155,10,Paneer,2 tbsp,Proteins
RCP01156,1,Onion,1 medium,Vegetables
RCP01156,2,Garlic,8 cloves,Vegetables
RCP01156,3,Salt,to taste,Others
RCP01156,4,Lentils (Dal),372g,Proteins
RCP01156,5,Raisins,2 tbsp,Others
RCP01157,1,Onion,3 medium,Vegetables
RCP01157,2,Garlic,9 cloves,Vegetables
RCP01157,3,Salt,to taste,Others
RCP01157,4,Tofu,402g,Proteins
RCP01157,5,Vinegar,4 tbsp,Liquids
RCP01157,6,Basmati Rice,484 g,Grains
RCP01157,7,Ghee,475 ml,Dairy
RCP01157,8,Cloves,1 tsp,Spices
RCP01157,9,Fenugreek Leaves,1 tbsp,Aromatics
RCP01157,10,Sugar,1 tbsp,Others
RCP01157,11,Lemon Juice,2 tbsp,Liquids
RCP01157,12,Cream,374 ml,Dairy
RCP01157,13,Ginger,2 medium,Vegetables
RCP01157,14,Chickpea Flour,457 g,Grains
RCP01157,15,Raisins,3 tbsp,Others
RCP01157,16,Cashews,2 tbsp,Others
RCP01157,17,Potato,1 medium,Vegetables
RCP01157,18,Fish,3 tbsp,Proteins
RCP01157,19,Mustard Seeds,1 tbsp,Others
RCP01158,1,Onion,2 medium,Vegetables
RCP01158,2,Garlic,9 cloves,Vegetables
RCP01158,3,Salt,to taste,Others
RCP01158,4,Eggs,437g,Proteins
RCP01158,5,Oil,3 tbsp,Liquids
RCP01158,6,Salt,1 tbsp,Others
RCP01158,7,Mint Leaves,1 tbsp,Aromatics
RCP01158,8,Sugar,2 tbsp,Others
RCP01158,9,Fenugreek Leaves,1 tbsp,Aromatics
RCP01158,10,Green Chili,1 medium,Vegetables
RCP01158,11,Chickpea Flour,240 g,Grains
RCP01158,12,Fenugreek Leaves,2 tbsp,Aromatics
RCP01158,13,Beef,2 tbsp,Proteins
RCP01158,14,Cream,261 ml,Dairy
RCP01158,15,Mutton,4 tbsp,Proteins
RCP01158,16,Bell Pepper,2 medium,Vegetables
RCP01158,17,Paneer,4 tbsp,Proteins
RCP01158,18,Ghee,434 ml,Dairy
RCP01159,1,Onion,2 medium,Vegetables
RCP01159,2,Garlic,6 cloves,Vegetables
RCP01159,3,Salt,to taste,Others
RCP01159,4,Tofu,512g,Proteins
RCP01159,5,Paneer,2 tbsp,Proteins
RCP01159,6,Paneer,4 tbsp,Proteins
RCP01159,7,Cauliflower,2 medium,Vegetables
RCP01160,1,Onion,1 medium,Vegetables
RCP01160,2,Garlic,7 cloves,Vegetables
RCP01160,3,Salt,to taste,Others
RCP01160,4,Tofu,902g,Proteins
RCP01160,5,Water,4 tbsp,Liquids
RCP01160,6,Chickpea Flour,222 g,Grains
RCP01161,1,Onion,1 medium,Vegetables
RCP01161,2,Garlic,8 cloves,Vegetables
RCP01161,3,Salt,to taste,Others
RCP01161,4,Beef,612g,Proteins
RCP01161,5,Fresh Coriander,2 tbsp,Aromatics
RCP01161,6,Butter,158 ml,Dairy
RCP01161,7,Cardamom,2 tsp,Spices
RCP01161,8,All-Purpose Flour,423 g,Grains
RCP01161,9,Ginger,1 medium,Vegetables
RCP01161,10,Potato,2 medium,Vegetables
RCP01161,11,Eggs,3 tbsp,Proteins
RCP01161,12,Black Pepper,2 tsp,Spices
RCP01162,1,Onion,2 medium,Vegetables
RCP01162,2,Garlic,4 cloves,Vegetables
RCP01162,3,Salt,to taste,Others
RCP01162,4,Lentils (Dal),472g,Proteins
RCP01162,5,Fenugreek Leaves,4 tbsp,Aromatics
RCP01162,6,Almonds,4 tbsp,Others
RCP01162,7,Red Chili Powder,1 tsp,Spices
RCP01162,8,Mint Leaves,3 tbsp,Aromatics
RCP01162,9,Almonds,1 tbsp,Others
RCP01163,1,Onion,3 medium,Vegetables
RCP01163,2,Garlic,5 cloves,Vegetables
RCP01163,3,Salt,to taste,Others
RCP01163,4,Fish,734g,Proteins
RCP01163,5,Lemon Juice,4 tbsp,Liquids
RCP01163,6,Salt,1 tbsp,Others
RCP01164,1,Onion,1 medium,Vegetables
RCP01164,2,Garlic,4 cloves,Vegetables
RCP01164,3,Salt,to taste,Others
RCP01164,4,Shrimp,677g,Proteins
RCP01164,5,Fresh Coriander,4 tbsp,Aromatics
RCP01164,6,All-Purpose Flour,422 g,Grains
RCP01164,7,Carrot,2 medium,Vegetables
RCP01164,8,Fish,3 tbsp,Proteins
RCP01164,9,All-Purpose Flour,340 g,Grains
RCP01164,10,Cashews,4 tbsp,Others
RCP01164,11,Chickpea Flour,403 g,Grains
RCP01164,12,Sugar,4 tbsp,Others
RCP01164,13,Garam Masala,2 tsp,Spices
RCP01165,1,Onion,1 medium,Vegetables
RCP01165,2,Garlic,9 cloves,Vegetables
RCP01165,3,Salt,to taste,Others
RCP01165,4,Shrimp,589g,Proteins
RCP01165,5,Lemon Juice,4 tbsp,Liquids
RCP01165,6,Chickpeas,2 tbsp,Proteins
RCP01165,7,All-Purpose Flour,248 g,Grains
RCP01166,1,Onion,1 medium,Vegetables
RCP01166,2,Garlic,9 cloves,Vegetables
RCP01166,3,Salt,to taste,Others
RCP01166,4,Lentils (Dal),355g,Proteins
RCP01166,5,Mutton,3 tbsp,Proteins
RCP01166,6,Garam Masala,1 tsp,Spices
RCP01166,7,Almonds,3 tbsp,Others
RCP01167,1,Onion,1 medium,Vegetables
RCP01167,2,Garlic,5 cloves,Vegetables
RCP01167,3,Salt,to taste,Others
RCP01167,4,Chickpeas,243g,Proteins
RCP01167,5,Green Chili,1 medium,Vegetables
RCP01167,6,Water,1 tbsp,Liquids
RCP01167,7,Fenugreek Leaves,1 tbsp,Aromatics
RCP01167,8,Garlic,1 medium,Vegetables
RCP01168,1,Onion,3 medium,Vegetables
RCP01168,2,Garlic,3 cloves,Vegetables
RCP01168,3,Salt,to taste,Others
RCP01168,4,Chickpeas,243g,Proteins
RCP01168,5,Wheat Flour,487 g,Grains
RCP01168,6,Basmati Rice,357 g,Grains
RCP01168,7,Garlic,1 medium,Vegetables
RCP01168,8,Garam Masala,1 tsp,Spices
RCP01168,9,Shrimp,4 tbsp,Proteins
RCP01168,10,Garlic,2 medium,Vegetables
RCP01168,11,Milk,259 ml,Dairy
RCP01168,12,Almonds,1 tbsp,Others
RCP01168,13,Milk,428 ml,Dairy
RCP01169,1,Onion,3 medium,Vegetables
RCP01169,2,Garlic,6 cloves,Vegetables
RCP01169,3,Salt,to taste,Others
RCP01169,4,Paneer,653g,Proteins
RCP01169,5,Bay Leaf,2 tsp,Spices
RCP01169,6,Butter,269 ml,Dairy
RCP01169,7,Lentils (Dal),4 tbsp,Proteins
RCP01169,8,Lemon Juice,3 tbsp,Liquids
RCP01169,9,Salt,3 tbsp,Others
RCP01169,10,Tofu,2 tbsp,Proteins
RCP01169,11,Vinegar,2 tbsp,Liquids
RCP01169,12,Curry Leaves,1 tbsp,Aromatics
RCP01169,13,All-Purpose Flour,226 g,Grains
RCP01169,14,Bell Pepper,1 medium,Vegetables
RCP01170,1,Onion,2 medium,Vegetables
RCP01170,2,Garlic,6 cloves,Vegetables
RCP01170,3,Salt,to taste,Others
RCP01170,4,Mutton,701g,Proteins
RCP01170,5,Cauliflower,1 medium,Vegetables
RCP01170,6,Cashews,4 tbsp,Others
RCP01170,7,Sesame Seeds,1 tbsp,Others
RCP01170,8,Yogurt,374 ml,Dairy
RCP01170,9,Paneer,324 ml,Dairy
RCP01170,10,Cauliflower,1 medium,Vegetables
RCP01170,11,Eggs,1 tbsp,Proteins
RCP01170,12,Wheat Flour,349 g,Grains
RCP01170,13,Chickpea Flour,479 g,Grains
RCP01170,14,Cashews,1 tbsp,Others
RCP01170,15,Curry Leaves,3 tbsp,Aromatics
RCP01170,16,Fenugreek Leaves,3 tbsp,Aromatics
RCP01170,17,Potato,2 medium,Vegetables
RCP01171,1,Onion,2 medium,Vegetables
RCP01171,2,Garlic,3 cloves,Vegetables
RCP01171,3,Salt,to taste,Others
RCP01171,4,Fish,777g,Proteins
RCP01171,5,Wheat Flour,455 g,Grains
RCP01171,6,Bell Pepper,1 medium,Vegetables
RCP01171,7,Carrot,1 medium,Vegetables
RCP01171,8,Fresh Coriander,2 tbsp,Aromatics
RCP01171,9,Fenugreek Leaves,3 tbsp,Aromatics
RCP01171,10,Tamarind Paste,1 tbsp,Liquids
RCP01172,1,Onion,2 medium,Vegetables
RCP01172,2,Garlic,9 cloves,Vegetables
RCP01172,3,Salt,to taste,Others
RCP01172,4,Chicken,771g,Proteins
RCP01172,5,Chicken,4 tbsp,Proteins
RCP01172,6,Basmati Rice,318 g,Grains
RCP01172,7,Fenugreek Leaves,2 tbsp,Aromatics
RCP01172,8,Mutton,3 tbsp,Proteins
RCP01172,9,Vinegar,3 tbsp,Liquids
RCP01172,10,Red Chili Powder,1 tsp,Spices
RCP01172,11,Water,2 tbsp,Liquids
RCP01173,1,Onion,3 medium,Vegetables
RCP01173,2,Garlic,7 cloves,Vegetables
RCP01173,3,Salt,to taste,Others
RCP01173,4,Fish,451g,Proteins
RCP01173,5,Garlic,1 medium,Vegetables
RCP01173,6,Raisins,2 tbsp,Others
RCP01173,7,Bell Pepper,2 medium,Vegetables
RCP01173,8,Coconut Milk,1 tbsp,Liquids
RCP01173,9,Fresh Coriander,4 tbsp,Aromatics
RCP01173,10,Fresh Coriander,3 tbsp,Aromatics
RCP01173,11,Cream,299 ml,Dairy
RCP01173,12,Cumin,2 tsp,Spices
RCP01173,13,Beef,3 tbsp,Proteins
RCP01173,14,Basmati Rice,304 g,Grains
RCP01174,1,Onion,3 medium,Vegetables
RCP01174,2,Garlic,7 cloves,Vegetables
RCP01174,3,Salt,to taste,Others
RCP01174,4,Paneer,914g,Proteins
RCP01174,5,Mutton,2 tbsp,Proteins
RCP01174,6,Eggs,4 tbsp,Proteins
RCP01174,7,Chickpea Flour,251 g,Grains
RCP01174,8,Green Chili,1 medium,Vegetables
RCP01174,9,All-Purpose Flour,229 g,Grains
RCP01174,10,Tamarind Paste,1 tbsp,Liquids
RCP01175,1,Onion,2 medium,Vegetables
RCP01175,2,Garlic,5 cloves,Vegetables
RCP01175,3,Salt,to taste,Others
RCP01175,4,Chicken,662g,Proteins
RCP01175,5,Curry Leaves,2 tbsp,Aromatics
RCP01175,6,Spinach,2 medium,Vegetables
RCP01175,7,Bay Leaf,1 tsp,Spices
RCP01175,8,Paneer,159 ml,Dairy
RCP01175,9,Yogurt,450 ml,Dairy
RCP01175,10,All-Purpose Flour,359 g,Grains
RCP01175,11,Spinach,1 medium,Vegetables
