recipe_id,recipe_name,cuisine,category,cooking_method,difficulty,prep_time_minutes,cook_time_minutes,total_time_minutes,servings,spice_level,meal_type,is_vegetarian,is_vegan,is_gluten_free,is_halal,rating,review_count,calories_per_serving,estimated_cost_usd,date_added,is_traditional,is_festival_special
RCP00569,Chapli Kabab,Pakistani,Appetizers,Roasted,Medium,29,132,161,5,Mild,Snack,False,False,False,True,3.8,193,186,19.62,2024-11-12,True,False
RCP00570,Aloo Gosht,Pakistani,Appetizers,Fried,Hard,29,145,174,2,Mild,Lunch,False,True,True,True,4.5,2472,332,8.0,2024-12-06,True,False
RCP00571,Chapli Kabab,Pakistani,Appetizers,Grilled,Medium,55,64,119,6,Hot,Dessert,False,False,False,True,4.0,2512,727,7.05,2024-01-30,True,False
RCP00572,Palak Paneer,Pakistani,Appetizers,Slow-cooked,Medium,41,43,84,2,Mild,Breakfast,False,False,False,True,3.9,521,236,16.56,2023-04-19,True,False
RCP00573,Aloo Gosht,Pakistani,Appetizers,Roasted,Medium,38,67,105,3,Hot,Snack,False,False,False,True,3.6,4782,706,10.49,2024-10-30,True,False
RCP00574,Seekh Kabab,Pakistani,Appetizers,Fried,Easy,26,125,151,4,Very Hot,Beverage,False,False,False,True,3.9,4791,718,24.16,2025-01-19,True,False
RCP00575,Chicken Tikka,Pakistani,Appetizers,Slow-cooked,Easy,26,118,144,6,Medium,Dessert,False,True,False,True,4.5,396,221,20.8,2023-11-17,False,False
RCP00576,Chapli Kabab,Pakistani,Appetizers,Grilled,Medium,21,126,147,4,Medium,Dessert,False,False,False,True,3.6,4396,172,3.7,2023-05-29,True,True
RCP00577,Pakistani Appetizers Special 77,Pakistani,Appetizers,Baked,Medium,24,60,84,6,Mild,Snack,True,False,False,True,4.5,3085,320,8.55,2025-10-01,False,False
RCP00578,Lahori Chargha,Pakistani,Appetizers,Steamed,Medium,52,150,202,4,Hot,Beverage,False,False,False,True,3.6,929,582,23.74,2023-08-18,True,False
RCP00579,Aloo Gosht,Pakistani,Appetizers,Fried,Medium,11,66,77,5,Mild,Dessert,False,False,False,True,4.9,3986,216,24.32,2024-02-24,False,True
RCP00580,Aloo Gosht,Pakistani,Appetizers,Pressure-cooked,Easy,17,99,116,6,Hot,Beverage,False,False,False,True,3.7,17,168,6.87,2023-04-14,True,False
RCP00581,Chapli Kabab,Pakistani,Appetizers,Slow-cooked,Easy,59,19,78,7,Very Hot,Lunch,False,False,True,True,5.0,4750,482,16.21,2023-07-21,False,False
RCP00582,Pakistani Appetizers Special 82,Pakistani,Appetizers,Steamed,Easy,57,146,203,5,Medium,Dinner,False,False,False,True,3.8,2821,423,23.29,2025-11-21,False,False
RCP00583,Karahi,Pakistani,Appetizers,Grilled,Medium,41,139,180,6,Very Hot,Snack,True,False,False,True,4.0,4599,676,3.57,2024-09-19,False,False
RCP00584,Seekh Kabab,Pakistani,Appetizers,Slow-cooked,Easy,19,44,63,4,Hot,Dessert,False,False,False,True,3.7,2259,695,18.82,2023-03-24,False,True
RCP00585,Pakistani Appetizers Special 85,Pakistani,Appetizers,Boiled,Hard,36,148,184,6,Medium,Dessert,False,False,False,True,4.5,1958,156,17.08,2024-02-24,True,False
RCP00586,Lahori Chargha,Pakistani,Appetizers,Pressure-cooked,Easy,55,117,172,7,Very Hot,Lunch,True,False,False,True,3.9,1927,751,11.11,2024-01-14,False,False
RCP00587,Korma,Pakistani,Appetizers,Baked,Easy,46,102,148,4,Medium,Snack,False,False,False,True,3.7,853,307,24.28,2025-02-07,True,False
RCP00588,Seekh Kabab,Pakistani,Appetizers,Slow-cooked,Medium,14,134,148,4,Mild,Breakfast,True,False,False,True,4.1,486,558,2.15,2024-05-09,False,False
RCP00589,Karahi,Pakistani,Appetizers,Slow-cooked,Hard,19,54,73,2,Hot,Beverage,False,False,False,True,3.5,459,758,18.32,2024-02-28,False,False
RCP00590,Sindhi Biryani,Pakistani,Appetizers,Steamed,Easy,43,125,168,5,Hot,Dessert,False,False,False,True,4.2,3809,318,23.18,2024-10-25,True,False
RCP00591,Dal Makhani,Pakistani,Appetizers,Pressure-cooked,Medium,19,165,184,6,Medium,Beverage,False,False,False,True,3.6,433,302,2.06,2024-10-23,True,False
RCP00592,Nihari,Pakistani,Appetizers,Grilled,Easy,50,28,78,3,Medium,Beverage,False,False,False,True,4.4,2312,292,17.49,2025-04-14,False,True
RCP00593,Pakistani Appetizers Special 93,Pakistani,Appetizers,Pressure-cooked,Easy,12,109,121,3,Hot,Dinner,False,False,False,True,4.2,2046,657,22.6,2023-05-01,True,False
RCP00594,Haleem,Pakistani,Appetizers,Pressure-cooked,Medium,40,86,126,4,Medium,Snack,True,False,False,True,4.0,1814,622,5.96,2025-02-21,True,False
RCP00595,Sindhi Biryani,Pakistani,Appetizers,Boiled,Medium,22,122,144,2,Medium,Lunch,False,False,False,True,3.9,1681,593,5.07,2023-06-30,True,False
RCP00596,Aloo Gosht,Pakistani,Appetizers,Steamed,Medium,26,132,158,6,Hot,Beverage,False,False,False,True,4.7,1997,155,4.32,2023-08-20,True,False
RCP00597,Pakistani Appetizers Special 97,Pakistani,Appetizers,Pressure-cooked,Easy,31,141,172,7,Hot,Beverage,False,False,False,True,5.0,3349,474,9.0,2024-05-17,False,False
RCP00598,Sajji,Pakistani,Appetizers,Boiled,Medium,45,124,169,7,Mild,Dessert,True,False,True,True,4.5,3658,248,24.27,2023-07-18,True,False
RCP00599,Pakistani Appetizers Special 99,Pakistani,Appetizers,Boiled,Medium,12,62,74,5,Medium,Dessert,True,False,False,True,4.3,892,689,24.05,2024-08-08,False,False
RCP00600,Pakistani Appetizers Special 100,Pakistani,Appetizers,Steamed,Easy,23,173,196,7,Mild,Lunch,True,False,False,True,4.0,1855,306,10.9,2025-04-17,True,False
RCP00601,Palak Paneer,Pakistani,Appetizers,Boiled,Easy,24,38,62,6,Medium,Beverage,False,False,False,True,4.9,1890,365,18.45,2024-04-19,True,False
RCP00602,Chapli Kabab,Pakistani,Appetizers,Slow-cooked,Medium,25,80,105,5,Medium,Snack,False,False,False,True,4.9,4407,417,10.66,2023-10-01,True,False
RCP00603,Sajji,Pakistani,Appetizers,Fried,Hard,32,135,167,6,Medium,Beverage,False,False,False,True,4.4,514,370,7.41,2025-05-15,True,False
RCP00604,Biryani,Pakistani,Appetizers,Fried,Hard,51,142,193,4,Mild,Snack,False,False,True,True,4.8,4637,188,2.99,2025-02-27,False,False
RCP00605,Pakistani Appetizers Special 105,Pakistani,Appetizers,Roasted,Medium,20,29,49,3,Very Hot,Dessert,False,False,False,True,4.4,684,235,11.09,2025-02-17,True,False
RCP00606,Pakistani Appetizers Special 106,Pakistani,Appetizers,Pressure-cooked,Easy,48,46,94,3,Hot,Snack,False,False,False,True,4.3,571,348,2.66,2024-01-09,False,True
RCP00607,Paya,Pakistani,Appetizers,Fried,Hard,52,114,166,4,Medium,Dinner,True,False,False,True,4.7,2828,469,14.64,2023-10-01,False,False
RCP00608,Pakistani Appetizers Special 108,Pakistani,Appetizers,Grilled,Easy,25,100,125,3,Hot,Lunch,True,False,False,True,5.0,841,490,6.11,2023-09-21,True,False
RCP00609,Aloo Gosht,Pakistani,Appetizers,Baked,Medium,51,168,219,2,Medium,Beverage,False,False,False,True,4.5,2967,379,23.03,2025-04-06,True,True
RCP00610,Sindhi Biryani,Pakistani,Appetizers,Roasted,Easy,22,179,201,7,Mild,Dinner,True,False,False,True,4.4,4172,550,8.85,2024-08-15,True,True
RCP00611,Dal Makhani,Pakistani,Appetizers,Fried,Easy,29,103,132,7,Medium,Snack,False,False,False,True,4.8,2068,781,13.69,2025-11-11,False,False
RCP00612,Sajji,Pakistani,Appetizers,Fried,Medium,37,101,138,4,Medium,Lunch,False,False,False,True,3.7,3388,426,16.4,2024-09-03,False,False
RCP00613,Sindhi Biryani,Pakistani,Appetizers,Grilled,Medium,19,136,155,2,Medium,Beverage,False,False,False,True,3.6,2989,787,16.14,2024-08-26,False,False
RCP00614,Aloo Gosht,Pakistani,Appetizers,Grilled,Hard,45,119,164,5,Medium,Beverage,False,False,False,True,4.5,4093,460,22.48,2023-08-27,True,False
RCP00615,Karahi,Pakistani,Appetizers,Steamed,Medium,16,48,64,7,Hot,Snack,False,False,False,True,4.6,1322,789,13.76,2023-02-16,True,False
RCP00616,Seekh Kabab,Pakistani,Appetizers,Boiled,Easy,54,74,128,4,Very Hot,Beverage,False,False,False,True,4.7,2295,156,13.39,2024-04-10,True,False
RCP00617,Pakistani Appetizers Special 117,Pakistani,Appetizers,Baked,Medium,16,134,150,4,Medium,Dinner,True,False,False,True,4.0,3316,525,20.37,2024-08-06,True,False
RCP00618,Karahi,Pakistani,Appetizers,Pressure-cooked,Medium,20,56,76,4,Hot,Breakfast,True,False,False,True,4.3,3422,355,16.42,2023-02-24,True,False
RCP00619,Haleem,Pakistani,Appetizers,Roasted,Medium,34,133,167,3,Very Hot,Beverage,False,False,True,True,3.9,278,394,2.87,2025-10-16,True,True
RCP00620,Haleem,Pakistani,Appetizers,Roasted,Hard,46,131,177,3,Hot,Snack,False,False,True,True,3.6,1891,307,10.95,2025-07-16,False,False
RCP00621,Korma,Pakistani,Appetizers,Baked,Medium,42,145,187,4,Medium,Beverage,True,False,False,True,4.2,1499,517,5.6,2025-07-30,True,False
RCP00622,Korma,Pakistani,Appetizers,Boiled,Easy,22,157,179,5,Very Hot,Dinner,True,False,False,True,4.9,757,508,5.55,2025-03-23,True,False
RCP00623,Nihari,Pakistani,Appetizers,Pressure-cooked,Medium,57,37,94,2,Hot,Lunch,False,False,False,True,4.2,730,555,12.2,2024-04-06,True,False
RCP00624,Haleem,Pakistani,Appetizers,Roasted,Hard,27,29,56,5,Mild,Beverage,True,True,False,True,3.7,1859,723,11.38,2024-12-02,True,False
RCP00625,Biryani,Pakistani,Appetizers,Slow-cooked,Medium,43,134,177,6,Mild,Breakfast,False,False,False,True,3.9,2321,539,4.21,2024-10-17,True,False
RCP00626,Pakistani Appetizers Special 126,Pakistani,Appetizers,Boiled,Medium,51,174,225,4,Medium,Lunch,False,False,True,True,4.6,4457,257,24.04,2025-04-17,True,True
RCP00627,Pakistani Appetizers Special 127,Pakistani,Appetizers,Grilled,Medium,15,18,33,2,Hot,Lunch,False,False,False,True,3.7,1187,177,14.49,2025-03-18,True,False
RCP00628,Palak Paneer,Pakistani,Appetizers,Baked,Easy,55,137,192,2,Very Hot,Dinner,False,False,False,True,3.9,89,670,12.25,2024-01-02,True,False
RCP00629,Pakistani Appetizers Special 129,Pakistani,Appetizers,Fried,Medium,31,28,59,3,Hot,Dessert,False,False,False,True,3.9,4969,607,13.21,2025-07-07,False,False
RCP00630,Chicken Tikka,Pakistani,Appetizers,Slow-cooked,Medium,53,106,159,7,Medium,Dinner,False,False,False,True,4.8,4383,681,13.82,2025-08-24,False,False
RCP00631,Karahi,Pakistani,Appetizers,Grilled,Hard,59,141,200,4,Hot,Dinner,False,False,False,True,3.8,4816,521,2.77,2024-05-11,True,False
RCP00632,Nihari,Pakistani,Appetizers,Pressure-cooked,Hard,20,154,174,5,Medium,Beverage,False,False,False,True,4.2,1965,393,11.34,2025-03-19,False,False
RCP00633,Pakistani Appetizers Special 133,Pakistani,Appetizers,Slow-cooked,Medium,17,78,95,6,Mild,Breakfast,True,False,False,True,5.0,2504,796,3.35,2023-09-15,True,False
RCP00634,Korma,Pakistani,Appetizers,Grilled,Medium,48,145,193,3,Very Hot,Breakfast,False,False,False,True,4.5,2062,654,20.99,2023-07-09,False,False
RCP00635,Seekh Kabab,Pakistani,Appetizers,Fried,Easy,35,92,127,5,Mild,Lunch,True,False,False,True,4.8,4045,574,22.79,2024-06-11,True,False
RCP00636,Aloo Gosht,Pakistani,Appetizers,Slow-cooked,Medium,26,116,142,3,Mild,Beverage,False,False,False,True,3.8,236,695,8.77,2024-08-09,True,False
RCP00637,Chapli Kabab,Pakistani,Appetizers,Fried,Easy,45,31,76,5,Mild,Snack,True,False,False,True,3.5,2094,410,23.31,2024-06-16,False,False
RCP00638,Korma,Pakistani,Appetizers,Slow-cooked,Easy,41,172,213,3,Medium,Snack,False,False,False,True,3.9,2908,416,21.19,2024-01-19,True,False
RCP00639,Sajji,Pakistani,Appetizers,Slow-cooked,Easy,18,137,155,3,Mild,Lunch,True,False,False,True,4.0,1564,696,17.12,2025-04-23,True,True
RCP00640,Biryani,Pakistani,Appetizers,Boiled,Easy,18,162,180,7,Medium,Lunch,False,False,False,True,3.9,1529,676,15.59,2025-02-22,False,False
RCP00641,Pakistani Appetizers Special 141,Pakistani,Appetizers,Steamed,Hard,40,34,74,7,Mild,Beverage,False,False,True,True,4.8,1060,392,6.05,2023-04-05,False,False
RCP00642,Seekh Kabab,Pakistani,Appetizers,Baked,Easy,48,100,148,5,Medium,Breakfast,True,True,False,True,3.9,4955,230,11.61,2025-12-11,False,False
RCP00643,Karahi,Pakistani,Appetizers,Steamed,Easy,29,33,62,6,Mild,Beverage,True,True,False,True,4.9,207,307,17.76,2025-10-01,False,False
RCP00644,Biryani,Pakistani,Appetizers,Roasted,Medium,19,128,147,7,Medium,Dinner,False,False,False,True,3.6,4616,538,17.07,2023-02-17,True,False
RCP00645,Seekh Kabab,Pakistani,Appetizers,Boiled,Medium,36,36,72,7,Hot,Breakfast,False,False,False,True,3.7,4700,705,8.9,2025-04-27,False,False
RCP00646,Sindhi Biryani,Pakistani,Appetizers,Boiled,Medium,43,47,90,4,Medium,Beverage,False,False,False,True,3.8,4877,200,13.32,2025-02-13,True,False
RCP00647,Sindhi Biryani,Pakistani,Appetizers,Grilled,Medium,40,61,101,3,Mild,Beverage,False,True,False,True,4.2,531,284,14.59,2024-06-16,True,False
RCP00648,Pakistani Appetizers Special 148,Pakistani,Appetizers,Grilled,Easy,36,93,129,4,Hot,Beverage,True,True,False,True,4.9,410,335,9.7,2023-02-23,True,True
RCP00649,Pakistani Appetizers Special 149,Pakistani,Appetizers,Boiled,Medium,27,152,179,7,Mild,Dinner,False,False,False,True,4.9,3569,364,3.32,2024-04-28,False,False
RCP00650,Pakistani Appetizers Special 150,Pakistani,Appetizers,Grilled,Hard,13,131,144,2,Medium,Beverage,False,False,False,True,4.3,4395,419,24.71,2023-05-02,False,False
RCP00651,Dal Makhani,Pakistani,Appetizers,Roasted,Hard,21,96,117,5,Medium,Dinner,False,False,False,True,3.8,1625,209,11.1,2025-07-01,True,False
RCP00652,Aloo Gosht,Pakistani,Appetizers,Baked,Medium,26,57,83,7,Medium,Beverage,False,False,True,True,3.7,1569,454,9.27,2024-12-18,False,False
RCP00653,Chicken Tikka,Pakistani,Appetizers,Boiled,Hard,54,34,88,7,Very Hot,Breakfast,False,False,False,True,3.5,425,586,22.71,2025-02-27,False,False
RCP00654,Palak Paneer,Pakistani,Appetizers,Fried,Medium,21,151,172,5,Mild,Lunch,True,False,False,True,4.4,3472,216,21.18,2025-05-12,True,False
RCP00655,Paya,Pakistani,Appetizers,Slow-cooked,Medium,20,87,107,5,Very Hot,Beverage,False,False,False,True,3.8,2167,222,23.38,2024-12-11,False,False
RCP00656,Korma,Pakistani,Appetizers,Fried,Easy,51,110,161,6,Mild,Dessert,False,False,False,True,3.8,3104,659,8.61,2024-05-18,False,False
RCP00657,Pakistani Appetizers Special 157,Pakistani,Appetizers,Slow-cooked,Hard,20,169,189,3,Hot,Beverage,False,False,False,True,4.2,2456,295,19.54,2023-12-07,False,False
RCP00658,Lahori Chargha,Pakistani,Appetizers,Baked,Medium,49,76,125,7,Mild,Snack,True,True,True,True,4.0,3262,179,20.64,2025-06-16,False,True
RCP00659,Seekh Kabab,Pakistani,Appetizers,Steamed,Easy,25,177,202,3,Hot,Beverage,False,False,False,True,3.8,149,189,14.34,2023-06-10,True,False
RCP00660,Pakistani Appetizers Special 160,Pakistani,Appetizers,Grilled,Hard,39,94,133,4,Very Hot,Snack,False,False,True,True,3.9,4567,242,16.96,2024-04-06,False,False
RCP00661,Paya,Pakistani,Appetizers,Fried,Medium,51,151,202,3,Very Hot,Dessert,False,False,False,True,4.3,1766,527,5.49,2023-06-07,True,True
RCP00662,Nihari,Pakistani,Appetizers,Pressure-cooked,Hard,23,38,61,6,Very Hot,Dessert,False,False,False,True,4.7,3486,791,3.35,2025-08-03,True,False
RCP00663,Dal Makhani,Pakistani,Appetizers,Pressure-cooked,Medium,17,123,140,6,Mild,Beverage,True,False,False,True,4.2,2754,272,10.11,2024-10-31,False,False
RCP00664,Sindhi Biryani,Pakistani,Appetizers,Roasted,Hard,23,15,38,5,Hot,Dinner,True,False,False,True,4.6,3935,468,13.28,2025-10-30,False,False
RCP00665,Palak Paneer,Pakistani,Appetizers,Slow-cooked,Hard,50,113,163,4,Medium,Snack,False,False,False,True,4.6,3742,439,11.5,2024-06-23,False,False
RCP00666,Pakistani Appetizers Special 166,Pakistani,Appetizers,Fried,Easy,15,73,88,5,Medium,Dessert,False,False,False,True,3.9,4174,768,23.71,2023-09-13,False,False
RCP00667,Sajji,Pakistani,Appetizers,Fried,Easy,38,71,109,5,Medium,Breakfast,False,True,False,True,3.6,233,215,16.7,2024-07-16,True,False
RCP00668,Sajji,Pakistani,Appetizers,Fried,Medium,11,131,142,4,Medium,Dinner,False,False,False,True,3.8,4970,664,23.08,2023-04-17,True,False
RCP00669,Seekh Kabab,Pakistani,Appetizers,Slow-cooked,Medium,42,111,153,4,Hot,Breakfast,False,False,False,True,4.4,4868,163,23.91,2024-04-22,False,True
RCP00670,Chapli Kabab,Pakistani,Appetizers,Slow-cooked,Easy,51,21,72,6,Medium,Dessert,False,False,False,True,4.0,1319,595,18.12,2023-07-05,True,True
RCP00671,Chapli Kabab,Pakistani,Appetizers,Pressure-cooked,Medium,44,160,204,5,Mild,Lunch,False,False,False,True,4.8,4210,481,5.46,2024-11-27,False,False
RCP00672,Korma,Pakistani,Appetizers,Slow-cooked,Easy,40,140,180,6,Medium,Beverage,False,True,False,True,4.1,2881,240,20.21,2025-02-21,True,False
RCP00673,Pakistani Appetizers Special 173,Pakistani,Appetizers,Fried,Hard,45,172,217,6,Hot,Snack,False,False,False,True,4.8,3836,296,7.54,2024-01-13,False,False
RCP00674,Karahi,Pakistani,Appetizers,Grilled,Easy,34,178,212,7,Hot,Breakfast,True,False,True,True,4.3,2175,321,23.51,2024-06-20,True,True
RCP00675,Lahori Chargha,Pakistani,Appetizers,Grilled,Easy,58,164,222,7,Hot,Beverage,True,False,True,True,4.0,1151,523,24.55,2024-11-23,True,False
RCP00676,Lahori Chargha,Pakistani,Appetizers,Boiled,Hard,22,66,88,7,Hot,Breakfast,False,False,False,True,4.6,2028,380,2.88,2023-11-19,False,False
RCP00677,Biryani,Pakistani,Appetizers,Pressure-cooked,Medium,55,39,94,4,Medium,Beverage,False,False,False,True,4.1,3749,708,2.09,2024-11-02,True,False
RCP00678,Haleem,Pakistani,Appetizers,Steamed,Easy,59,145,204,2,Hot,Dessert,True,False,False,True,3.9,2940,220,20.69,2024-01-22,True,False
RCP00679,Paya,Pakistani,Appetizers,Grilled,Hard,35,43,78,2,Medium,Breakfast,False,False,False,True,4.0,1154,399,5.55,2025-04-10,True,False
RCP00680,Pakistani Appetizers Special 180,Pakistani,Appetizers,Roasted,Medium,54,91,145,3,Medium,Breakfast,False,False,False,True,3.6,3719,756,24.57,2025-02-08,True,False
RCP00681,Palak Paneer,Pakistani,Appetizers,Fried,Easy,14,110,124,6,Medium,Dessert,True,False,False,True,4.4,4800,239,19.22,2024-02-03,True,False
RCP00682,Pakistani Appetizers Special 182,Pakistani,Appetizers,Fried,Medium,59,113,172,7,Hot,Snack,True,False,False,True,4.0,308,495,20.64,2023-07-22,True,False
RCP00683,Biryani,Pakistani,Appetizers,Boiled,Easy,38,152,190,6,Medium,Breakfast,True,True,True,True,3.9,861,790,21.2,2025-10-20,True,False
RCP00684,Karahi,Pakistani,Appetizers,Steamed,Easy,16,104,120,7,Medium,Lunch,True,False,False,True,4.5,15,405,14.79,2023-02-24,False,False
RCP00685,Pakistani Appetizers Special 185,Pakistani,Appetizers,Baked,Easy,53,100,153,4,Medium,Snack,False,False,False,True,3.7,4659,739,3.48,2024-10-15,False,False
RCP00686,Pakistani Appetizers Special 186,Pakistani,Appetizers,Boiled,Easy,55,177,232,2,Medium,Lunch,False,False,False,True,4.7,161,391,17.08,2024-02-04,True,False
RCP00687,Karahi,Pakistani,Appetizers,Steamed,Hard,48,153,201,4,Hot,Lunch,False,False,True,True,4.7,783,288,20.12,2023-03-05,False,False
RCP00688,Chicken Tikka,Pakistani,Appetizers,Roasted,Medium,33,46,79,5,Very Hot,Breakfast,False,False,False,True,3.7,3779,290,16.59,2023-12-03,False,False
RCP00689,Nihari,Pakistani,Appetizers,Pressure-cooked,Hard,39,169,208,3,Medium,Dessert,False,False,True,True,4.8,1133,559,23.74,2024-09-05,True,False
RCP00690,Korma,Pakistani,Appetizers,Pressure-cooked,Medium,20,17,37,7,Hot,Lunch,True,True,False,True,4.6,2722,649,4.74,2024-10-15,True,False
RCP00691,Pakistani Appetizers Special 191,Pakistani,Appetizers,Fried,Easy,57,69,126,4,Mild,Breakfast,True,False,False,True,4.8,1720,673,7.49,2026-02-02,True,False
RCP00692,Chapli Kabab,Pakistani,Appetizers,Roasted,Medium,20,41,61,5,Hot,Dinner,True,False,True,True,3.8,2395,658,10.54,2023-06-06,True,False
RCP00693,Palak Paneer,Pakistani,Appetizers,Slow-cooked,Easy,28,32,60,4,Hot,Breakfast,True,True,False,True,4.1,139,669,14.3,2025-02-26,False,False
RCP00694,Dal Makhani,Pakistani,Appetizers,Fried,Easy,20,116,136,7,Medium,Beverage,False,False,False,True,4.5,4062,485,14.36,2024-11-24,False,False
RCP00695,Sindhi Biryani,Pakistani,Appetizers,Grilled,Easy,53,153,206,6,Very Hot,Lunch,True,False,False,True,4.7,499,469,19.85,2024-09-08,True,True
RCP00696,Pakistani Appetizers Special 196,Pakistani,Appetizers,Boiled,Easy,23,36,59,5,Medium,Dessert,False,False,True,True,5.0,1869,531,13.93,2024-11-24,True,False
RCP00697,Pakistani Appetizers Special 197,Pakistani,Appetizers,Steamed,Hard,53,37,90,7,Hot,Snack,False,False,False,True,4.7,3864,704,23.26,2024-11-19,False,False
RCP00698,Pakistani Appetizers Special 198,Pakistani,Appetizers,Steamed,Hard,48,25,73,4,Medium,Beverage,False,False,False,True,3.7,3496,479,24.61,2023-04-26,False,True
RCP00699,Korma,Pakistani,Appetizers,Fried,Easy,24,17,41,4,Medium,Dessert,True,False,False,True,4.1,2324,618,9.47,2023-03-14,False,False
RCP00700,Haleem,Pakistani,Appetizers,Steamed,Hard,52,25,77,7,Mild,Breakfast,True,False,True,True,3.8,2268,368,18.54,2023-03-02,True,False
RCP00701,Dal Makhani,Pakistani,Appetizers,Steamed,Easy,37,81,118,4,Mild,Beverage,False,False,False,True,4.5,1364,206,11.09,2023-10-10,True,False
RCP00702,Nihari,Pakistani,Appetizers,Grilled,Hard,21,127,148,2,Medium,Snack,False,False,False,True,4.5,4191,545,16.53,2025-02-08,False,False
RCP00703,Pakistani Appetizers Special 203,Pakistani,Appetizers,Boiled,Easy,19,112,131,2,Medium,Lunch,False,False,False,True,4.0,112,639,13.58,2024-12-15,False,False
RCP00704,Dal Makhani,Pakistani,Appetizers,Steamed,Medium,56,145,201,5,Medium,Lunch,False,False,False,True,4.9,3970,549,21.47,2025-07-13,True,False
RCP00705,Sajji,Pakistani,Appetizers,Grilled,Hard,49,30,79,2,Hot,Breakfast,True,False,False,True,3.6,3374,655,19.52,2023-11-18,True,False
